Nup210,Nup210,1.75E-23,4.58E-22,4.61E-01,-2.17E+00,4.10E+03,8.89E+03
Nxpe4,Nxpe4,1.84E-23,4.80E-22,3.80E-01,-2.63E+00,2.13E+02,5.59E+02
Slain2,Slain2,1.84E-23,4.80E-22,2.04E+00,2.04E+00,4.17E+03,2.05E+03
Irs2,Irs2,1.86E-23,4.83E-22,1.83E+00,1.83E+00,3.49E+03,1.91E+03
Pim3,Pim3,1.88E-23,4.87E-22,3.29E+00,3.29E+00,1.02E+03,3.08E+02
H2ax,H2ax,1.90E-23,4.91E-22,3.72E-01,-2.69E+00,8.63E+03,2.32E+04
Plin4,Plin4,1.97E-23,5.08E-22,2.82E+01,2.82E+01,2.86E+03,1.02E+02
Bicc1,Bicc1,2.00E-23,5.16E-22,2.81E+00,2.81E+00,7.66E+02,2.73E+02
H2bc21,H2bc21,2.11E-23,5.42E-22,3.82E-01,-2.62E+00,1.57E+02,4.11E+02
Gm47171,Gm47171,2.12E-23,5.45E-22,7.95E-02,-1.26E+01,1.51E+01,1.90E+02
Nsmaf,Nsmaf,2.30E-23,5.89E-22,5.76E-01,-1.74E+00,7.65E+02,1.33E+03
Ninl,Ninl,2.42E-23,6.19E-22,4.66E-01,-2.15E+00,2.19E+02,4.71E+02
Angptl4,Angptl4,2.47E-23,6.31E-22,5.92E+00,5.92E+00,1.03E+03,1.74E+02
Usp7,Usp7,2.52E-23,6.41E-22,5.37E-01,-1.86E+00,4.03E+03,7.50E+03
Fndc1,Fndc1,2.55E-23,6.49E-22,7.90E+00,7.90E+00,3.43E+02,4.34E+01
Ro60,Ro60,2.65E-23,6.72E-22,2.16E+00,2.16E+00,1.09E+03,5.06E+02
Ackr2,Ackr2,2.73E-23,6.91E-22,9.50E+00,9.50E+00,1.21E+02,1.27E+01
Fam241a,Fam241a,2.77E-23,7.01E-22,4.74E-01,-2.11E+00,3.79E+02,7.99E+02
Mpst,Mpst,2.81E-23,7.10E-22,4.92E-01,-2.03E+00,6.04E+02,1.23E+03
Chac2,Chac2,3.10E-23,7.81E-22,2.78E-01,-3.59E+00,9.23E+01,3.32E+02
Ctla2a,Ctla2a,3.59E-23,9.02E-22,3.13E+00,3.13E+00,1.26E+03,4.03E+02
Slc25a20,Slc25a20,3.60E-23,9.04E-22,2.06E+00,2.06E+00,4.36E+02,2.11E+02
Dck,Dck,3.65E-23,9.14E-22,4.95E-01,-2.02E+00,1.12E+03,2.27E+03
Ubap1,Ubap1,4.28E-23,1.07E-21,6.17E-01,-1.62E+00,9.11E+02,1.48E+03
BC017158,BC017158,4.34E-23,1.08E-21,5.03E-01,-1.99E+00,5.29E+02,1.05E+03
Ubash3b,Ubash3b,4.67E-23,1.16E-21,2.12E+00,2.12E+00,3.91E+03,1.84E+03
Scara3,Scara3,5.18E-23,1.29E-21,3.92E+00,3.92E+00,9.71E+02,2.48E+02
AC113595.1,AC113595.1,5.47E-23,1.36E-21,4.73E-01,-2.12E+00,1.67E+02,3.53E+02
Ermap,Ermap,6.35E-23,1.57E-21,1.89E-01,-5.28E+00,2.02E+03,1.06E+04
Htra3,Htra3,6.37E-23,1.58E-21,1.04E+01,1.04E+01,4.82E+02,4.63E+01
Fah,Fah,6.98E-23,1.72E-21,6.58E+00,6.58E+00,2.76E+02,4.19E+01
Zfp800,Zfp800,7.44E-23,1.83E-21,6.24E-01,-1.60E+00,7.04E+02,1.13E+03
Neil3,Neil3,7.88E-23,1.94E-21,4.03E-01,-2.48E+00,5.28E+02,1.31E+03
Spsb1,Spsb1,7.92E-23,1.94E-21,4.27E+00,4.27E+00,3.07E+02,7.19E+01
Gas2l1,Gas2l1,8.10E-23,1.98E-21,2.37E+00,2.37E+00,4.75E+03,2.00E+03
H4c1,H4c1,8.34E-23,2.04E-21,3.75E-01,-2.67E+00,3.40E+03,9.07E+03
Olfr419,Olfr419,8.49E-23,2.07E-21,1.32E-01,-7.59E+00,1.54E+01,1.17E+02
Twf1,Twf1,8.94E-23,2.18E-21,1.97E+00,1.97E+00,1.39E+03,7.03E+02
Tk1,Tk1,8.96E-23,2.18E-21,4.21E-01,-2.37E+00,1.13E+03,2.68E+03
Obsl1,Obsl1,9.12E-23,2.21E-21,3.51E+00,3.51E+00,4.37E+02,1.25E+02
Gclc,Gclc,1.00E-22,2.43E-21,3.29E-01,-3.04E+00,1.01E+03,3.07E+03
Eno1,Eno1,1.08E-22,2.60E-21,1.79E+00,1.79E+00,1.39E+04,7.79E+03
Kdm6a,Kdm6a,1.10E-22,2.66E-21,6.00E-01,-1.67E+00,8.17E+02,1.36E+03
Otub2,Otub2,1.12E-22,2.71E-21,2.65E-01,-3.78E+00,1.61E+02,6.08E+02
Irs1,Irs1,1.16E-22,2.80E-21,4.49E+00,4.49E+00,1.32E+03,2.93E+02
C4b,C4b,1.19E-22,2.86E-21,4.32E+00,4.32E+00,6.30E+03,1.46E+03
Podn,Podn,1.32E-22,3.18E-21,6.71E+00,6.71E+00,5.74E+02,8.56E+01
