Gm19810,Gm19810,5.98E-01,7.73E-01,8.86E-01,-1.13E+00,3.61E+01,4.08E+01,
Fzd7,Fzd7,5.98E-01,7.73E-01,1.18E+00,1.18E+00,6.64E+01,5.60E+01,
Mrps18b,Mrps18b,5.98E-01,7.73E-01,9.45E-01,-1.06E+00,1.32E+03,1.40E+03,
Ddx51,Ddx51,5.99E-01,7.73E-01,8.97E-01,-1.11E+00,6.31E+01,7.03E+01,
Rpl37,Rpl37,5.99E-01,7.74E-01,9.45E-01,-1.06E+00,7.53E+03,7.97E+03,
Gm49463,Gm49463,5.99E-01,7.74E-01,1.11E+00,1.11E+00,5.07E+01,4.57E+01,
Sort1,Sort1,6.00E-01,7.74E-01,1.24E+00,1.24E+00,4.23E+02,3.42E+02,
Asb3,Asb3,6.00E-01,7.74E-01,9.54E-01,-1.05E+00,3.50E+02,3.67E+02,
Dlg3,Dlg3,6.00E-01,7.75E-01,8.33E-01,-1.20E+00,2.45E+01,2.94E+01,
Enpp2,Enpp2,6.00E-01,7.75E-01,9.02E-01,-1.11E+00,3.64E+02,4.03E+02,
Etfbkmt,Etfbkmt,6.00E-01,7.75E-01,9.48E-01,-1.06E+00,6.84E+02,7.22E+02,
Hspb3,Hspb3,6.00E-01,7.75E-01,9.25E-01,-1.08E+00,3.23E+02,3.49E+02,
Haghl,Haghl,6.01E-01,7.75E-01,1.10E+00,1.10E+00,5.79E+02,5.27E+02,
Cfap126,Cfap126,6.01E-01,7.75E-01,1.13E+00,1.13E+00,5.15E+01,4.54E+01,
Fam117a,Fam117a,6.01E-01,7.75E-01,8.94E-01,-1.12E+00,7.00E+01,7.82E+01,
Trp53bp2,Trp53bp2,6.01E-01,7.75E-01,9.13E-01,-1.10E+00,1.51E+02,1.65E+02,
Galc,Galc,6.01E-01,7.75E-01,1.08E+00,1.08E+00,1.25E+02,1.16E+02,
Casp1,Casp1,6.01E-01,7.75E-01,1.09E+00,1.09E+00,6.40E+01,5.84E+01,
Nmi,Nmi,6.01E-01,7.75E-01,1.06E+00,1.06E+00,3.62E+02,3.43E+02,
Gm49327,Gm49327,6.01E-01,7.75E-01,1.13E+00,1.13E+00,4.56E+01,4.03E+01,
Fam177a2,Fam177a2,6.01E-01,7.75E-01,8.50E-01,-1.18E+00,7.61E+01,8.95E+01,
Tmem116,Tmem116,6.01E-01,7.75E-01,1.09E+00,1.09E+00,2.87E+02,2.63E+02,
Pabpn1,Pabpn1,6.02E-01,7.75E-01,9.13E-01,-1.10E+00,1.85E+02,2.03E+02,
Zfp568,Zfp568,6.02E-01,7.75E-01,9.26E-01,-1.08E+00,1.81E+02,1.95E+02,
Atp11a,Atp11a,6.02E-01,7.75E-01,1.06E+00,1.06E+00,7.84E+02,7.39E+02,
Gm21811,Gm21811,6.02E-01,7.75E-01,1.16E+00,1.16E+00,3.57E+01,3.09E+01,
Nek4,Nek4,6.02E-01,7.75E-01,9.33E-01,-1.07E+00,1.12E+02,1.20E+02,
Zfp760,Zfp760,6.02E-01,7.75E-01,1.11E+00,1.11E+00,5.61E+01,5.07E+01,
Akt1,Akt1,6.02E-01,7.75E-01,1.07E+00,1.07E+00,1.57E+03,1.47E+03,
Ghdc,Ghdc,6.02E-01,7.75E-01,9.44E-01,-1.06E+00,2.19E+02,2.32E+02,
Gm2574,Gm2574,6.02E-01,7.76E-01,1.20E+00,1.20E+00,3.78E+01,3.16E+01,
Dnajb11,Dnajb11,6.02E-01,7.76E-01,1.04E+00,1.04E+00,8.17E+02,7.86E+02,
Elp5,Elp5,6.03E-01,7.76E-01,9.54E-01,-1.05E+00,1.55E+03,1.62E+03,
Dnajc25,Dnajc25,6.03E-01,7.76E-01,9.25E-01,-1.08E+00,1.40E+02,1.51E+02,
Igfbp5,Igfbp5,6.03E-01,7.76E-01,1.20E+00,1.20E+00,1.46E+03,1.21E+03,
Zc3h11a,Zc3h11a,6.03E-01,7.76E-01,1.06E+00,1.06E+00,1.61E+03,1.52E+03,
Cog3,Cog3,6.03E-01,7.76E-01,1.07E+00,1.07E+00,1.94E+02,1.82E+02,
Zfp580,Zfp580,6.03E-01,7.76E-01,1.17E+00,1.17E+00,3.26E+01,2.79E+01,
Pip5k1c,Pip5k1c,6.03E-01,7.76E-01,1.07E+00,1.07E+00,4.35E+02,4.06E+02,
Sumo2,Sumo2,6.04E-01,7.77E-01,1.04E+00,1.04E+00,5.08E+03,4.86E+03,
Prmt1,Prmt1,6.04E-01,7.77E-01,1.06E+00,1.06E+00,1.90E+03,1.80E+03,
Smim3,Smim3,6.04E-01,7.78E-01,1.07E+00,1.07E+00,7.40E+02,6.91E+02,
Jam3,Jam3,6.04E-01,7.78E-01,9.46E-01,-1.06E+00,8.41E+02,8.89E+02,
Chd7,Chd7,6.04E-01,7.78E-01,9.26E-01,-1.08E+00,2.76E+02,2.98E+02,
Nup107,Nup107,6.05E-01,7.78E-01,1.07E+00,1.07E+00,3.24E+02,3.04E+02,
Lratd2,Lratd2,6.05E-01,7.78E-01,8.88E-01,-1.13E+00,7.39E+01,8.32E+01,
Frmd4a,Frmd4a,6.05E-01,7.78E-01,1.07E+00,1.07E+00,3.97E+02,3.72E+02,
Arhgef7,Arhgef7,6.05E-01,7.78E-01,1.04E+00,1.04E+00,1.06E+03,1.02E+03,
Parp2,Parp2,6.05E-01,7.78E-01,9.57E-01,-1.04E+00,6.66E+02,6.95E+02,
Dtx3,Dtx3,6.05E-01,7.78E-01,1.06E+00,1.06E+00,1.01E+03,9.45E+02,
1110059E24Rik,1110059E24Rik,6.05E-01,7.78E-01,1.06E+00,1.06E+00,4.90E+02,4.61E+02,
Adal,Adal,6.05E-01,7.78E-01,9.41E-01,-1.06E+00,2.48E+02,2.64E+02,
Rnf157,Rnf157,6.05E-01,7.78E-01,1.10E+00,1.10E+00,1.04E+02,9.43E+01,
Rragc,Rragc,6.05E-01,7.78E-01,9.37E-01,-1.07E+00,2.97E+02,3.16E+02,
Rpl36a,Rpl36a,6.06E-01,7.78E-01,1.06E+00,1.06E+00,2.04E+03,1.93E+03,
Tk2,Tk2,6.06E-01,7.78E-01,1.08E+00,1.08E+00,1.95E+02,1.81E+02,
Prelid3b,Prelid3b,6.06E-01,7.78E-01,1.05E+00,1.05E+00,2.26E+03,2.16E+03,
Med27,Med27,6.06E-01,7.79E-01,9.56E-01,-1.05E+00,4.02E+02,4.21E+02,
Plxnc1,Plxnc1,6.06E-01,7.79E-01,8.33E-01,-1.20E+00,3.11E+01,3.74E+01,
Prmt6,Prmt6,6.06E-01,7.79E-01,1.11E+00,1.11E+00,6.03E+01,5.41E+01,
Mphosph10,Mphosph10,6.07E-01,7.79E-01,1.06E+00,1.06E+00,5.14E+02,4.87E+02,
Brca2,Brca2,6.07E-01,7.79E-01,8.91E-01,-1.12E+00,3.64E+01,4.08E+01,
Cc2d1a,Cc2d1a,6.07E-01,7.79E-01,1.08E+00,1.08E+00,2.64E+02,2.44E+02,
Lap3,Lap3,6.07E-01,7.79E-01,9.42E-01,-1.06E+00,2.31E+03,2.45E+03,
E4f1,E4f1,6.07E-01,7.79E-01,1.06E+00,1.06E+00,3.86E+02,3.62E+02,
Pex13,Pex13,6.07E-01,7.79E-01,9.55E-01,-1.05E+00,4.54E+02,4.75E+02,
Deaf1,Deaf1,6.07E-01,7.79E-01,9.11E-01,-1.10E+00,1.23E+02,1.35E+02,
Gm38115,Gm38115,6.07E-01,7.79E-01,9.28E-01,-1.08E+00,9.26E+01,9.98E+01,
Rabgef1,Rabgef1,6.07E-01,7.79E-01,1.05E+00,1.05E+00,6.33E+02,6.04E+02,
Arfgap2,Arfgap2,6.08E-01,7.80E-01,1.04E+00,1.04E+00,2.78E+03,2.68E+03,
Nup160,Nup160,6.08E-01,7.80E-01,1.09E+00,1.09E+00,1.47E+02,1.35E+02,
Btf3l4,Btf3l4,6.08E-01,7.80E-01,1.05E+00,1.05E+00,1.67E+03,1.59E+03,
Trerf1,Trerf1,6.08E-01,7.80E-01,1.11E+00,1.11E+00,8.86E+01,7.97E+01,
Gm10182,Gm10182,6.08E-01,7.80E-01,8.93E-01,-1.12E+00,5.92E+01,6.63E+01,
Ppa1,Ppa1,6.09E-01,7.81E-01,9.55E-01,-1.05E+00,1.56E+03,1.64E+03,
Ganab,Ganab,6.09E-01,7.81E-01,1.06E+00,1.06E+00,7.92E+02,7.46E+02,
Gpd1l,Gpd1l,6.09E-01,7.81E-01,9.56E-01,-1.05E+00,1.06E+03,1.11E+03,
Zfp993,Zfp993,6.09E-01,7.81E-01,1.12E+00,1.12E+00,6.69E+01,5.96E+01,
Xpo5,Xpo5,6.09E-01,7.81E-01,1.05E+00,1.05E+00,5.18E+02,4.94E+02,
U2af2,U2af2,6.09E-01,7.81E-01,9.49E-01,-1.05E+00,2.82E+02,2.97E+02,
Rab36,Rab36,6.09E-01,7.81E-01,1.11E+00,1.11E+00,4.49E+01,4.03E+01,
Meaf6,Meaf6,6.09E-01,7.81E-01,9.59E-01,-1.04E+00,4.11E+02,4.28E+02,
Ak2,Ak2,6.09E-01,7.81E-01,9.48E-01,-1.06E+00,1.61E+03,1.70E+03,
Nat10,Nat10,6.10E-01,7.81E-01,9.58E-01,-1.04E+00,3.91E+02,4.08E+02,
Trpm3,Trpm3,6.10E-01,7.81E-01,8.92E-01,-1.12E+00,5.73E+01,6.42E+01,
Lyrm1,Lyrm1,6.10E-01,7.81E-01,9.39E-01,-1.07E+00,2.52E+02,2.68E+02,
Ndfip1,Ndfip1,6.10E-01,7.82E-01,8.23E-01,-1.22E+00,1.06E+03,1.29E+03,
Enox2,Enox2,6.10E-01,7.82E-01,9.30E-01,-1.07E+00,1.34E+02,1.44E+02,
Lrrc28,Lrrc28,6.10E-01,7.82E-01,1.05E+00,1.05E+00,3.98E+02,3.80E+02,
Ripk2,Ripk2,6.10E-01,7.82E-01,8.89E-01,-1.13E+00,5.14E+01,5.79E+01,
Hps4,Hps4,6.11E-01,7.82E-01,9.33E-01,-1.07E+00,2.75E+02,2.95E+02,
Esco1,Esco1,6.11E-01,7.82E-01,1.06E+00,1.06E+00,3.10E+02,2.92E+02,
Taok1,Taok1,6.11E-01,7.82E-01,9.63E-01,-1.04E+00,2.73E+03,2.83E+03,
Abl1,Abl1,6.11E-01,7.82E-01,9.39E-01,-1.07E+00,5.20E+02,5.54E+02,
Lrp5,Lrp5,6.11E-01,7.82E-01,1.09E+00,1.09E+00,1.44E+02,1.33E+02,
Nudt16,Nudt16,6.11E-01,7.82E-01,1.09E+00,1.09E+00,2.45E+02,2.26E+02,
Ext1,Ext1,6.11E-01,7.82E-01,9.30E-01,-1.08E+00,2.63E+02,2.83E+02,
Tcf7l2,Tcf7l2,6.12E-01,7.83E-01,9.61E-01,-1.04E+00,1.05E+03,1.09E+03,
Zfp968-ps,Zfp968-ps,6.12E-01,7.83E-01,1.16E+00,1.16E+00,4.88E+01,4.20E+01,
Traf3ip1,Traf3ip1,6.12E-01,7.83E-01,9.04E-01,-1.11E+00,6.76E+01,7.48E+01,
Gsk3b,Gsk3b,6.12E-01,7.83E-01,1.03E+00,1.03E+00,3.60E+03,3.50E+03,
Spopl,Spopl,6.12E-01,7.83E-01,1.08E+00,1.08E+00,1.19E+02,1.10E+02,
Tbxas1,Tbxas1,6.12E-01,7.83E-01,8.76E-01,-1.14E+00,6.77E+01,7.73E+01,
Tom1l1,Tom1l1,6.12E-01,7.83E-01,9.42E-01,-1.06E+00,5.24E+02,5.56E+02,
Clns1a,Clns1a,6.12E-01,7.83E-01,9.59E-01,-1.04E+00,9.84E+02,1.03E+03,
Slc16a7,Slc16a7,6.13E-01,7.83E-01,1.10E+00,1.10E+00,1.07E+02,9.70E+01,
Rasl10b,Rasl10b,6.13E-01,7.83E-01,9.17E-01,-1.09E+00,4.10E+02,4.48E+02,
Nup155,Nup155,6.13E-01,7.83E-01,1.08E+00,1.08E+00,1.92E+02,1.78E+02,
Asxl1,Asxl1,6.13E-01,7.84E-01,9.47E-01,-1.06E+00,2.42E+02,2.56E+02,
Cdyl,Cdyl,6.13E-01,7.84E-01,1.10E+00,1.10E+00,5.84E+01,5.31E+01,
Chfr,Chfr,6.13E-01,7.84E-01,9.54E-01,-1.05E+00,3.04E+02,3.19E+02,
Kctd6,Kctd6,6.13E-01,7.84E-01,1.09E+00,1.09E+00,7.53E+01,6.94E+01,
Dzip1,Dzip1,6.13E-01,7.84E-01,1.17E+00,1.17E+00,3.11E+01,2.65E+01,
B3gnt8,B3gnt8,6.13E-01,7.84E-01,1.07E+00,1.07E+00,2.47E+02,2.31E+02,
Gm9001,Gm9001,6.14E-01,7.84E-01,1.09E+00,1.09E+00,5.24E+01,4.80E+01,
Mrps18c,Mrps18c,6.14E-01,7.84E-01,9.38E-01,-1.07E+00,1.24E+03,1.32E+03,
Tlcd1,Tlcd1,6.14E-01,7.84E-01,1.06E+00,1.06E+00,2.31E+02,2.18E+02,
Nacc1,Nacc1,6.14E-01,7.84E-01,9.22E-01,-1.08E+00,3.41E+02,3.70E+02,
2410006H16Rik,2410006H16Rik,6.14E-01,7.84E-01,1.08E+00,1.08E+00,3.59E+02,3.31E+02,
Ccdc126,Ccdc126,6.14E-01,7.84E-01,9.32E-01,-1.07E+00,1.45E+02,1.55E+02,
Gm6997,Gm6997,6.14E-01,7.84E-01,9.00E-01,-1.11E+00,3.95E+01,4.39E+01,
Cntrob,Cntrob,6.14E-01,7.84E-01,1.11E+00,1.11E+00,5.15E+01,4.64E+01,
Nt5m,Nt5m,6.15E-01,7.85E-01,9.55E-01,-1.05E+00,4.13E+02,4.32E+02,
Gpr89,Gpr89,6.15E-01,7.85E-01,1.05E+00,1.05E+00,6.04E+02,5.78E+02,
Wdr34,Wdr34,6.15E-01,7.85E-01,1.07E+00,1.07E+00,1.65E+02,1.54E+02,
Syngr1,Syngr1,6.15E-01,7.85E-01,1.07E+00,1.07E+00,3.38E+03,3.17E+03,
Arglu1,Arglu1,6.15E-01,7.86E-01,1.03E+00,1.03E+00,3.76E+03,3.64E+03,
Zfp444,Zfp444,6.16E-01,7.86E-01,9.01E-01,-1.11E+00,7.76E+01,8.61E+01,
Wdr45b,Wdr45b,6.16E-01,7.86E-01,1.04E+00,1.04E+00,1.19E+03,1.14E+03,
Txnrd1,Txnrd1,6.16E-01,7.86E-01,9.64E-01,-1.04E+00,6.06E+02,6.29E+02,
Gm13461,Gm13461,6.16E-01,7.86E-01,9.17E-01,-1.09E+00,7.03E+01,7.67E+01,
Gabbr1,Gabbr1,6.16E-01,7.86E-01,1.11E+00,1.11E+00,8.09E+01,7.28E+01,
Gm12696,Gm12696,6.16E-01,7.86E-01,1.09E+00,1.09E+00,9.88E+01,9.10E+01,
Tagap1,Tagap1,6.17E-01,7.87E-01,1.06E+00,1.06E+00,6.15E+02,5.77E+02,
Cdkl1,Cdkl1,6.17E-01,7.87E-01,1.08E+00,1.08E+00,1.08E+02,9.97E+01,
Ttc30b,Ttc30b,6.17E-01,7.87E-01,1.07E+00,1.07E+00,7.75E+02,7.25E+02,
Slc12a9,Slc12a9,6.17E-01,7.87E-01,1.10E+00,1.10E+00,9.10E+01,8.30E+01,
Golph3,Golph3,6.17E-01,7.87E-01,1.05E+00,1.05E+00,4.51E+02,4.29E+02,
Med12,Med12,6.17E-01,7.87E-01,9.23E-01,-1.08E+00,3.15E+02,3.41E+02,
Mdh2,Mdh2,6.17E-01,7.87E-01,9.55E-01,-1.05E+00,8.16E+04,8.55E+04,
Tjap1,Tjap1,6.18E-01,7.87E-01,9.44E-01,-1.06E+00,4.55E+02,4.82E+02,
Cherp,Cherp,6.18E-01,7.87E-01,1.05E+00,1.05E+00,9.36E+02,8.88E+02,
Gm5860,Gm5860,6.18E-01,7.87E-01,9.29E-01,-1.08E+00,3.33E+02,3.58E+02,
Mpi,Mpi,6.18E-01,7.87E-01,1.05E+00,1.05E+00,4.86E+03,4.61E+03,
Wsb2,Wsb2,6.18E-01,7.87E-01,9.52E-01,-1.05E+00,7.49E+02,7.86E+02,
Gm11478,Gm11478,6.18E-01,7.88E-01,1.07E+00,1.07E+00,2.45E+02,2.29E+02,
AC159819.1,AC159819.1,6.18E-01,7.88E-01,8.83E-01,-1.13E+00,4.42E+01,5.00E+01,
Fryl,Fryl,6.19E-01,7.88E-01,1.05E+00,1.05E+00,5.35E+02,5.08E+02,
Ino80e,Ino80e,6.19E-01,7.89E-01,9.59E-01,-1.04E+00,4.36E+02,4.55E+02,
Cd300a,Cd300a,6.19E-01,7.89E-01,1.13E+00,1.13E+00,6.13E+01,5.45E+01,
Gstt1,Gstt1,6.19E-01,7.89E-01,9.23E-01,-1.08E+00,9.34E+02,1.01E+03,
Pcdh12,Pcdh12,6.19E-01,7.89E-01,9.25E-01,-1.08E+00,2.25E+02,2.43E+02,
AI837181,AI837181,6.19E-01,7.89E-01,1.07E+00,1.07E+00,3.69E+02,3.46E+02,
Zfp282,Zfp282,6.19E-01,7.89E-01,9.16E-01,-1.09E+00,6.11E+01,6.67E+01,
Ncbp1,Ncbp1,6.20E-01,7.89E-01,1.05E+00,1.05E+00,4.18E+02,3.98E+02,
A730020M07Rik,A730020M07Rik,6.20E-01,7.89E-01,1.10E+00,1.10E+00,8.75E+01,7.99E+01,
A430033K04Rik,A430033K04Rik,6.20E-01,7.89E-01,1.06E+00,1.06E+00,1.33E+02,1.25E+02,
S100b,S100b,6.20E-01,7.89E-01,8.97E-01,-1.12E+00,5.57E+01,6.22E+01,
5730480H06Rik,5730480H06Rik,6.20E-01,7.90E-01,1.09E+00,1.09E+00,7.53E+01,6.93E+01,
Trio,Trio,6.20E-01,7.90E-01,9.30E-01,-1.08E+00,3.50E+02,3.77E+02,
Bmp1,Bmp1,6.21E-01,7.90E-01,1.10E+00,1.10E+00,4.40E+02,4.00E+02,
Ube4a,Ube4a,6.21E-01,7.90E-01,1.05E+00,1.05E+00,4.25E+02,4.06E+02,
Nrde2,Nrde2,6.21E-01,7.90E-01,9.39E-01,-1.06E+00,2.55E+02,2.71E+02,
Rpl24,Rpl24,6.21E-01,7.90E-01,9.47E-01,-1.06E+00,7.97E+03,8.41E+03,
Hnrnpl,Hnrnpl,6.21E-01,7.90E-01,9.51E-01,-1.05E+00,7.64E+02,8.04E+02,
Gm10171,Gm10171,6.21E-01,7.90E-01,9.00E-01,-1.11E+00,5.17E+01,5.74E+01,
Tut7,Tut7,6.21E-01,7.90E-01,1.04E+00,1.04E+00,5.87E+02,5.63E+02,
Cebpa,Cebpa,6.22E-01,7.90E-01,1.21E+00,1.21E+00,2.66E+01,2.19E+01,
Dctn2,Dctn2,6.22E-01,7.91E-01,1.05E+00,1.05E+00,3.23E+03,3.07E+03,
Zscan21,Zscan21,6.22E-01,7.91E-01,9.48E-01,-1.05E+00,4.83E+02,5.10E+02,
Rps14,Rps14,6.22E-01,7.91E-01,9.38E-01,-1.07E+00,1.72E+04,1.83E+04,
Bag4,Bag4,6.23E-01,7.91E-01,9.12E-01,-1.10E+00,6.66E+01,7.30E+01,
Sos2,Sos2,6.23E-01,7.91E-01,1.05E+00,1.05E+00,3.90E+02,3.72E+02,
Pdgfrl,Pdgfrl,6.23E-01,7.92E-01,1.24E+00,1.24E+00,2.22E+02,1.79E+02,
Art4,Art4,6.23E-01,7.92E-01,9.47E-01,-1.06E+00,7.73E+02,8.16E+02,
Prkd3,Prkd3,6.23E-01,7.92E-01,1.06E+00,1.06E+00,3.95E+02,3.72E+02,
Mettl1,Mettl1,6.23E-01,7.92E-01,9.44E-01,-1.06E+00,5.03E+02,5.32E+02,
Cds2,Cds2,6.24E-01,7.92E-01,9.40E-01,-1.06E+00,1.43E+03,1.52E+03,
Agpat3,Agpat3,6.24E-01,7.92E-01,9.43E-01,-1.06E+00,3.06E+03,3.24E+03,
Taf3,Taf3,6.24E-01,7.92E-01,9.51E-01,-1.05E+00,3.15E+02,3.31E+02,
Hand2os1,Hand2os1,6.24E-01,7.92E-01,1.04E+00,1.04E+00,2.40E+03,2.31E+03,
D330025C20Rik,D330025C20Rik,6.24E-01,7.92E-01,1.15E+00,1.15E+00,3.83E+01,3.34E+01,
Sesn1,Sesn1,6.24E-01,7.92E-01,1.06E+00,1.06E+00,3.66E+03,3.46E+03,
Sufu,Sufu,6.24E-01,7.92E-01,1.07E+00,1.07E+00,2.04E+02,1.92E+02,
Czib,Czib,6.24E-01,7.92E-01,9.53E-01,-1.05E+00,1.17E+03,1.23E+03,
Fam192a,Fam192a,6.24E-01,7.92E-01,1.04E+00,1.04E+00,8.40E+02,8.11E+02,
Fxr1,Fxr1,6.24E-01,7.92E-01,1.04E+00,1.04E+00,2.26E+03,2.16E+03,
Vps41,Vps41,6.24E-01,7.92E-01,9.64E-01,-1.04E+00,1.25E+03,1.29E+03,
Nolc1,Nolc1,6.24E-01,7.92E-01,1.04E+00,1.04E+00,7.96E+02,7.68E+02,
Scube2,Scube2,6.25E-01,7.93E-01,9.16E-01,-1.09E+00,1.29E+03,1.40E+03,
Orc4,Orc4,6.25E-01,7.93E-01,1.06E+00,1.06E+00,5.61E+02,5.29E+02,
Rpl17-ps8,Rpl17-ps8,6.25E-01,7.93E-01,9.39E-01,-1.06E+00,1.07E+03,1.14E+03,
Gramd1a,Gramd1a,6.25E-01,7.93E-01,9.47E-01,-1.06E+00,4.45E+02,4.70E+02,
Pitpnm1,Pitpnm1,6.25E-01,7.93E-01,9.38E-01,-1.07E+00,2.39E+02,2.55E+02,
Klf16,Klf16,6.25E-01,7.93E-01,1.10E+00,1.10E+00,7.48E+01,6.79E+01,
Gm15270,Gm15270,6.25E-01,7.93E-01,9.05E-01,-1.11E+00,4.77E+01,5.28E+01,
Snta1,Snta1,6.25E-01,7.93E-01,1.07E+00,1.07E+00,6.23E+02,5.84E+02,
Gm45464,Gm45464,6.26E-01,7.94E-01,8.88E-01,-1.13E+00,3.41E+01,3.84E+01,
Gm16580,Gm16580,6.26E-01,7.94E-01,9.06E-01,-1.10E+00,6.38E+01,7.04E+01,
Fgd5,Fgd5,6.26E-01,7.94E-01,1.06E+00,1.06E+00,3.18E+02,2.99E+02,
Senp1,Senp1,6.26E-01,7.94E-01,1.07E+00,1.07E+00,2.25E+02,2.10E+02,
Odf2l,Odf2l,6.26E-01,7.94E-01,9.30E-01,-1.07E+00,1.42E+02,1.53E+02,
Psma2,Psma2,6.26E-01,7.94E-01,9.56E-01,-1.05E+00,3.33E+03,3.48E+03,
Zfp598,Zfp598,6.26E-01,7.94E-01,9.19E-01,-1.09E+00,1.15E+02,1.25E+02,
Mapkbp1,Mapkbp1,6.26E-01,7.94E-01,1.08E+00,1.08E+00,9.05E+01,8.37E+01,
Kdm8,Kdm8,6.26E-01,7.94E-01,9.26E-01,-1.08E+00,1.94E+02,2.10E+02,
Nvl,Nvl,6.26E-01,7.94E-01,9.61E-01,-1.04E+00,5.71E+02,5.94E+02,
Lix1,Lix1,6.27E-01,7.94E-01,9.23E-01,-1.08E+00,2.43E+02,2.63E+02,
Flt3l,Flt3l,6.27E-01,7.94E-01,9.18E-01,-1.09E+00,8.13E+01,8.86E+01,
Clec4a2,Clec4a2,6.27E-01,7.94E-01,8.65E-01,-1.16E+00,3.86E+01,4.47E+01,
Tle3,Tle3,6.27E-01,7.94E-01,1.10E+00,1.10E+00,1.51E+02,1.38E+02,
Myzap,Myzap,6.27E-01,7.94E-01,9.38E-01,-1.07E+00,1.41E+04,1.51E+04,
Gm7591,Gm7591,6.27E-01,7.94E-01,1.06E+00,1.06E+00,1.52E+02,1.43E+02,
Mrpl35,Mrpl35,6.27E-01,7.94E-01,9.45E-01,-1.06E+00,2.35E+03,2.49E+03,
Gm17491,Gm17491,6.27E-01,7.94E-01,1.13E+00,1.13E+00,3.25E+01,2.87E+01,
Gm20091,Gm20091,6.27E-01,7.94E-01,8.81E-01,-1.14E+00,4.17E+01,4.74E+01,
Washc1,Washc1,6.27E-01,7.94E-01,9.56E-01,-1.05E+00,6.37E+02,6.66E+02,
Mylk3,Mylk3,6.27E-01,7.94E-01,1.04E+00,1.04E+00,1.25E+04,1.20E+04,
2310039H08Rik,2310039H08Rik,6.27E-01,7.94E-01,9.30E-01,-1.08E+00,4.36E+02,4.69E+02,
Vapa,Vapa,6.27E-01,7.94E-01,9.56E-01,-1.05E+00,6.89E+02,7.21E+02,
Sf3b4,Sf3b4,6.27E-01,7.94E-01,1.06E+00,1.06E+00,7.29E+02,6.87E+02,
1810037I17Rik,1810037I17Rik,6.27E-01,7.94E-01,1.04E+00,1.04E+00,2.08E+03,1.99E+03,
Gabpb1,Gabpb1,6.27E-01,7.94E-01,1.07E+00,1.07E+00,2.45E+02,2.29E+02,
Foxj3,Foxj3,6.28E-01,7.94E-01,9.29E-01,-1.08E+00,3.19E+02,3.44E+02,
Nsmce1,Nsmce1,6.28E-01,7.94E-01,9.52E-01,-1.05E+00,1.59E+03,1.67E+03,
Ruvbl1,Ruvbl1,6.28E-01,7.94E-01,1.05E+00,1.05E+00,7.45E+02,7.07E+02,
Lurap1l,Lurap1l,6.28E-01,7.94E-01,1.13E+00,1.13E+00,4.74E+01,4.18E+01,
Tlk2,Tlk2,6.28E-01,7.95E-01,9.44E-01,-1.06E+00,2.26E+02,2.39E+02,
Mov10,Mov10,6.28E-01,7.95E-01,9.35E-01,-1.07E+00,1.47E+02,1.57E+02,
Aldh1l1,Aldh1l1,6.28E-01,7.95E-01,1.12E+00,1.12E+00,1.50E+02,1.35E+02,
Chac2,Chac2,6.29E-01,7.95E-01,9.32E-01,-1.07E+00,5.10E+02,5.48E+02,
Med18,Med18,6.29E-01,7.95E-01,9.37E-01,-1.07E+00,1.50E+02,1.60E+02,
Gm19277,Gm19277,6.29E-01,7.95E-01,8.79E-01,-1.14E+00,1.51E+02,1.72E+02,
Cd3eap,Cd3eap,6.29E-01,7.95E-01,9.52E-01,-1.05E+00,5.55E+02,5.83E+02,
Ankib1,Ankib1,6.29E-01,7.95E-01,1.08E+00,1.08E+00,1.20E+02,1.12E+02,
Arhgap23,Arhgap23,6.29E-01,7.95E-01,1.08E+00,1.08E+00,9.85E+01,9.11E+01,
Kcnk2,Kcnk2,6.29E-01,7.95E-01,8.47E-01,-1.18E+00,2.45E+01,2.90E+01,
C1qtnf12,C1qtnf12,6.29E-01,7.95E-01,1.08E+00,1.08E+00,1.69E+02,1.57E+02,
Gm6900,Gm6900,6.29E-01,7.95E-01,9.43E-01,-1.06E+00,2.32E+02,2.46E+02,
Gm10566,Gm10566,6.30E-01,7.96E-01,1.09E+00,1.09E+00,7.64E+01,7.01E+01,
Nhej1,Nhej1,6.30E-01,7.96E-01,9.22E-01,-1.08E+00,9.07E+01,9.84E+01,
Foxn2,Foxn2,6.30E-01,7.96E-01,1.05E+00,1.05E+00,2.10E+02,1.99E+02,
Ift57,Ift57,6.30E-01,7.96E-01,9.26E-01,-1.08E+00,9.06E+01,9.78E+01,
Nop56,Nop56,6.30E-01,7.96E-01,9.62E-01,-1.04E+00,1.45E+03,1.51E+03,
Mrgbp,Mrgbp,6.30E-01,7.96E-01,1.06E+00,1.06E+00,2.30E+02,2.16E+02,
Pigh,Pigh,6.31E-01,7.96E-01,1.07E+00,1.07E+00,2.14E+02,2.01E+02,
C130089K02Rik,C130089K02Rik,6.31E-01,7.96E-01,9.19E-01,-1.09E+00,1.46E+02,1.59E+02,
Zfp689,Zfp689,6.31E-01,7.96E-01,1.09E+00,1.09E+00,8.85E+01,8.10E+01,
Fgd1,Fgd1,6.31E-01,7.96E-01,9.37E-01,-1.07E+00,1.23E+02,1.31E+02,
Ube2k,Ube2k,6.31E-01,7.96E-01,9.58E-01,-1.04E+00,1.27E+03,1.33E+03,
Jkamp,Jkamp,6.31E-01,7.96E-01,9.60E-01,-1.04E+00,8.09E+02,8.43E+02,
