Ehbp1l1,Ehbp1l1,8.15E-03,1.75E-01,7.96E-01,-1.26E+00,2.96E+03,3.72E+03
Bmp3,Bmp3,8.17E-03,1.75E-01,3.86E-01,-2.59E+00,4.08E+01,1.06E+02
Angptl7,Angptl7,8.18E-03,1.75E-01,2.04E-01,-4.91E+00,1.55E+03,7.62E+03
Gm8116,Gm8116,8.19E-03,1.75E-01,5.59E-01,-1.79E+00,1.81E+02,3.24E+02
Serp1,Serp1,8.21E-03,1.75E-01,7.59E-01,-1.32E+00,3.03E+02,4.00E+02
Rcn2,Rcn2,8.22E-03,1.75E-01,6.97E-01,-1.43E+00,3.71E+02,5.33E+02
Gm15737,Gm15737,8.22E-03,1.75E-01,2.66E+00,2.66E+00,2.63E+01,9.88E+00
Wdr60,Wdr60,8.24E-03,1.75E-01,7.64E-01,-1.31E+00,2.51E+02,3.29E+02
Man2a2,Man2a2,8.28E-03,1.75E-01,7.91E-01,-1.26E+00,1.07E+03,1.35E+03
Prune1,Prune1,8.28E-03,1.75E-01,1.21E+00,1.21E+00,2.39E+03,1.98E+03
Fzd5,Fzd5,8.29E-03,1.75E-01,5.96E-01,-1.68E+00,2.83E+01,4.74E+01
Tecr,Tecr,8.30E-03,1.75E-01,1.30E+00,1.30E+00,1.18E+04,9.02E+03
Tango2,Tango2,8.31E-03,1.75E-01,1.34E+00,1.34E+00,2.42E+03,1.80E+03
1110002L01Rik,1110002L01Rik,8.37E-03,1.76E-01,1.42E+00,1.42E+00,2.19E+02,1.54E+02
Cox11,Cox11,8.38E-03,1.76E-01,6.47E-01,-1.55E+00,1.93E+02,2.98E+02
Sgk1,Sgk1,8.39E-03,1.76E-01,1.39E+00,1.39E+00,1.41E+04,1.01E+04
Ms4a4a,Ms4a4a,8.45E-03,1.76E-01,3.08E+00,3.08E+00,4.84E+01,1.57E+01
Slc26a6,Slc26a6,8.46E-03,1.76E-01,6.92E-01,-1.44E+00,2.80E+02,4.04E+02
Pnrc2,Pnrc2,8.48E-03,1.77E-01,1.21E+00,1.21E+00,1.10E+03,9.12E+02
Tpsb2,Tpsb2,8.51E-03,1.77E-01,2.16E+00,2.16E+00,2.29E+02,1.06E+02
Itga2b,Itga2b,8.58E-03,1.78E-01,4.41E-01,-2.27E+00,1.35E+01,3.07E+01
Fbxl12,Fbxl12,8.62E-03,1.78E-01,1.41E+00,1.41E+00,1.24E+02,8.81E+01
Chad,Chad,8.66E-03,1.79E-01,1.64E-01,-6.09E+00,4.18E+02,2.54E+03
Tmod3,Tmod3,8.71E-03,1.80E-01,1.28E+00,1.28E+00,1.08E+03,8.39E+02
Pkd2l2,Pkd2l2,8.72E-03,1.80E-01,1.37E+00,1.37E+00,2.26E+02,1.64E+02
Dkk2,Dkk2,8.76E-03,1.80E-01,2.48E-01,-4.03E+00,5.03E+01,2.02E+02
9830004L10Rik,9830004L10Rik,8.79E-03,1.80E-01,5.62E-01,-1.78E+00,3.61E+01,6.42E+01
Zfp46,Zfp46,8.90E-03,1.82E-01,1.24E+00,1.24E+00,5.33E+02,4.28E+02
Igf2,Igf2,8.92E-03,1.82E-01,1.34E+00,1.34E+00,2.38E+02,1.78E+02
Ndrg1,Ndrg1,8.96E-03,1.83E-01,1.41E+00,1.41E+00,5.88E+02,4.16E+02
Tnmd,Tnmd,8.97E-03,1.83E-01,2.54E-01,-3.93E+00,1.07E+02,4.22E+02
Crybg3,Crybg3,9.01E-03,1.83E-01,1.26E+00,1.26E+00,6.02E+02,4.79E+02
Epha2,Epha2,9.03E-03,1.84E-01,1.83E+00,1.83E+00,4.28E+01,2.33E+01
Cxcl12,Cxcl12,9.04E-03,1.84E-01,1.25E+00,1.25E+00,2.60E+03,2.07E+03
AC109619.1,AC109619.1,9.06E-03,1.84E-01,5.85E-01,-1.71E+00,5.53E+01,9.46E+01
Col3a1,Col3a1,9.16E-03,1.85E-01,3.19E-01,-3.14E+00,5.52E+02,1.73E+03
Cd248,Cd248,9.19E-03,1.86E-01,4.57E-01,-2.19E+00,9.17E+01,2.00E+02
Tmed2,Tmed2,9.21E-03,1.86E-01,7.24E-01,-1.38E+00,6.85E+02,9.45E+02
Prag1,Prag1,9.27E-03,1.86E-01,1.52E+00,1.52E+00,1.01E+02,6.67E+01
Gm2011,Gm2011,9.28E-03,1.86E-01,1.45E+00,1.45E+00,7.81E+01,5.39E+01
Gamt,Gamt,9.28E-03,1.86E-01,5.10E-01,-1.96E+00,9.10E+01,1.79E+02
Cd55,Cd55,9.32E-03,1.87E-01,7.65E-01,-1.31E+00,7.26E+02,9.50E+02
Col1a2,Col1a2,9.35E-03,1.87E-01,2.74E-01,-3.66E+00,1.18E+03,4.32E+03
Rwdd3,Rwdd3,9.38E-03,1.87E-01,5.85E-01,-1.71E+00,3.22E+01,5.51E+01
Chrna1,Chrna1,9.41E-03,1.87E-01,1.55E+00,1.55E+00,7.87E+02,5.07E+02
Nf2,Nf2,9.41E-03,1.87E-01,8.39E-01,-1.19E+00,7.40E+02,8.82E+02
Pgs1,Pgs1,9.46E-03,1.88E-01,7.35E-01,-1.36E+00,1.65E+02,2.25E+02
Myh14,Myh14,9.53E-03,1.89E-01,6.78E-01,-1.48E+00,8.45E+01,1.25E+02
Ugp2,Ugp2,9.58E-03,1.90E-01,7.77E-01,-1.29E+00,1.02E+04,1.32E+04
Esam,Esam,9.65E-03,1.91E-01,1.25E+00,1.25E+00,1.42E+03,1.13E+03
Csrp1,Csrp1,9.67E-03,1.91E-01,1.35E+00,1.35E+00,5.85E+02,4.34E+02
Pde2a,Pde2a,9.79E-03,1.93E-01,1.36E+00,1.36E+00,6.50E+02,4.77E+02
Coro1a,Coro1a,9.88E-03,1.94E-01,4.40E-01,-2.27E+00,5.53E+01,1.26E+02
Pln,Pln,9.92E-03,1.94E-01,1.42E+00,1.42E+00,1.20E+02,8.44E+01
Hmgb3,Hmgb3,9.94E-03,1.94E-01,7.17E-01,-1.39E+00,2.01E+02,2.80E+02
Armcx4,Armcx4,9.95E-03,1.94E-01,1.44E+00,1.44E+00,1.11E+02,7.71E+01
Masp1,Masp1,9.95E-03,1.94E-01,1.61E+00,1.61E+00,1.52E+02,9.46E+01
Shox2,Shox2,9.96E-03,1.94E-01,4.87E-01,-2.05E+00,2.84E+01,5.83E+01
Ehd1,Ehd1,1.01E-02,1.96E-01,1.21E+00,1.21E+00,8.28E+02,6.82E+02
Pcsk6,Pcsk6,1.02E-02,1.98E-01,6.03E-01,-1.66E+00,7.95E+01,1.32E+02
Herc4,Herc4,1.02E-02,1.98E-01,7.93E-01,-1.26E+00,2.95E+02,3.72E+02
Rnf170,Rnf170,1.02E-02,1.98E-01,8.12E-01,-1.23E+00,6.07E+02,7.47E+02
